SID,Age,Sex,Language,Location,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason, , , , , 
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,3,5,6,1,0,1,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,4,2,3,1,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,5,4,5,1,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,6,3,5,0,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,7,5,7,0,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,8,1,2,1,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,9,2,4,0,0,0,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,SF,10,4,5,1,1,,NA,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,3,3,3,1,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,4,4,4,1,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,5,5,4,0,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,6,4,6,0,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,7,3,7,0,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,8,2,2,1,NA,NA,1,,,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,Highest_count,NA,NA,5,NA,NA,NA,NA,,0,,,,,,
030419-OH,4.076659822,M,English,Lighthouse Canada,AP,SLu,0,0,2,HC_error,NA,NA,IDK,NA,NA,NA,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,Training,0,1,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,1,1,2,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,2,3,4,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,3,5,6,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,4,2,4,0,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,5,4,5,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,6,3,4,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,7,5,7,0,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,8,1,3,0,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,9,2,3,1,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,SF,10,4,6,0,1,,NA,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,2,2,2,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,3,3,3,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,4,4,4,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,5,5,5,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,6,6,5,0,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,7,5,7,0,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,8,4,4,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,9,5,6,0,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,10,4,4,1,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,11,5,6,0,NA,NA,0,,,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,Highest_count,NA,NA,29,NA,NA,NA,NA,,0,,,,,,
030519-B,4.355920602,F,English,Puddleduck,RMS,SLu,1,Too old,4,HC_error,NA,NA,40,NA,NA,NA,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,,CP,SF,Training,0,1,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,1,1,2,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,2,3,4,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,3,5,7,0,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,4,2,3,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,5,4,6,0,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,6,3,5,0,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,7,5,6,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,8,1,2,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,9,2,3,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,SF,10,4,5,1,1,,NA,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,2,2,2,1,NA,NA,0,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,3,3,3,1,NA,NA,0,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,4,4,4,1,NA,NA,1,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,5,5,5,1,NA,NA,1,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,6,6,6,1,NA,NA,1,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,7,6,6,1,NA,NA,1,,,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,Highest_count,NA,NA,14,NA,NA,NA,NA,,0,,,,,,
030519-JH,3.852156057,M,English,Tigger Too,RMS,SLu,0,0,CP,HC_error,NA,NA,16,NA,NA,NA,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,,1,SF,Training,0,1,1,1,,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,1,1,3,0,1,,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,2,3,5,0,1,,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,3,5,6,1,1,,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,4,2,4,0,0,1,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,5,4,5,1,0,0,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,6,3,5,0,0,0,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,7,5,6,1,1,,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,8,1,2,1,0,0,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,9,2,3,1,0,1,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,SF,10,4,6,0,0,0,NA,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,2,2,3,0,NA,NA,0,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,3,1,1,1,NA,NA,0,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,4,2,3,0,NA,NA,0,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,5,1,1,1,NA,NA,0,,,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,Highest_count,NA,NA,3,NA,NA,NA,NA,,0,,,,,,
030519-K,3.353867214,F,English,Puddleduck,AP & RM,SLu,0,0,1,HC_error,NA,NA,NR,NA,NA,NA,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,,2,SF,Training,0,1,1,1,,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,1,1,2,1,1,,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,2,3,4,1,0,1,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,3,5,IDK,0,0,1,NA,child said IDK,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,4,2,IDK,0,0,0,NA,child said IDK,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,5,4,5,1,1,,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,6,3,4,1,0,0,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,7,5,7,0,0,0,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,8,1,IDK,0,0,0,NA,IDK,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,9,2,3,1,0,0,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,SF,10,4,5,1,0,0,NA,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,2,2,2,1,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,3,3,3,1,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,4,4,4,1,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,5,5,10,0,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,6,4,10,0,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,7,3,8,0,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,8,2,2,1,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,9,3,4,0,NA,NA,0,,,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,Highest_count,NA,NA,4,NA,NA,NA,NA,,0,,,,,,
030519-OB1,3.540041068,M,English,Puddleduck,AP,SLu,0,0,2,HC_error,NA,NA,NR,NA,NA,NA,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,,2,SF,Training,0,1,1,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,1,1,2,1,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,2,3,5,0,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,3,5,7,0,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,4,2,3,1,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,5,4,6,0,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,6,3,5,0,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,7,5,6,1,0,1,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,8,1,2,1,0,0,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,9,2,4,0,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,SF,10,4,5,1,1,,NA,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,2,2,2,1,NA,NA,0,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,3,3,2,0,NA,NA,0,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,4,2,2,1,NA,NA,0,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,5,3,4,0,NA,NA,0,,,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,Highest_count,NA,NA,2,NA,NA,NA,NA,,0,,,,,,
030519-OB2,3.496235455,M,English,Puddleduck,AP,SLu,0,0,2,HC_error,NA,NA,2 strawberries,NA,NA,NA,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,,CP,SF,Training,0,1,1,0,1,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,1,1,2,1,0,1,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,2,3,4,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,3,5,6,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,4,2,3,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,5,4,5,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,6,3,5,0,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,7,5,7,0,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,8,1,2,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,9,2,3,1,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,SF,10,4,6,0,1,,NA,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,2,2,2,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,3,3,3,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,4,4,4,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,5,5,5,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,6,6,6,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,7,6,6,1,NA,NA,1,,,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,Highest_count,NA,NA,10,NA,NA,NA,NA,Written differently in data sheet might want to double check,0,,,,,,
030519-OB3,3.635865845,F,English,Tigger Too,RMS,SLu,0,0,CP,HC_error,NA,NA,12,NA,NA,NA,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,,2,SF,Training,0,1,1,0,0,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,1,1,3,0,0,1,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,2,3,5,0,0,1,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,3,5,7,0,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,4,2,3,1,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,5,4,5,1,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,6,3,5,0,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,7,5,7,0,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,8,1,2,1,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,9,2,3,1,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,SF,10,4,5,1,1,,NA,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,1,1,1,1,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,2,2,2,1,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,3,3,4,0,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,4,2,2,1,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,5,3,3,1,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,6,4,3,0,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,7,3,3,1,NA,NA,0,,,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,Highest_count,NA,NA,6,NA,NA,NA,NA,,0,,,,,,
030619-E,3.422313484,F,English,Forest Circle,RMS,SL,0,0,2,HC_error,NA,NA,4,NA,NA,NA,NA,,,,,,,,
030619-J,4.098562628,M,English,Forest Circle,AP,SL,0,,1,SF,Training,0,1,1,0,0,NA,,,,,,,,
